Id,y,x1,x2,x3,x4,x5
17,-8.942558008403669,0.019999999999999907,-0.09000000000000008,-0.020000000000000018,-0.45000000000000007,-0.050000000000000044
18,-5.666826839651965,-0.06000000000000005,-0.22000000000000003,-0.010000000000000009,-0.3500000000000001,-0.07000000000000006
19,-4.844341541747577,0.04999999999999993,0.039999999999999925,-0.010000000000000009,-0.3500000000000001,-0.06000000000000005
20,-5.873288929874774,-0.11000000000000004,-0.16000000000000003,-0.06000000000000005,-0.4,-0.06000000000000005
21,-6.516456269154577,-0.13000000000000006,-0.12000000000000005,-0.08000000000000007,-0.3400000000000001,-0.050000000000000044
22,-7.006822890080013,0.16999999999999993,0.06999999999999995,-0.14000000000000007,-0.26000000000000006,-0.07000000000000006
23,-9.390642760848126,-0.13000000000000006,-0.030000000000000027,-0.040000000000000036,-0.43000000000000005,-0.010000000000000009
24,-7.923957299989576,-0.10000000000000003,-0.030000000000000027,-0.040000000000000036,-0.41000000000000003,0.019999999999999907
25,-7.307446266757434,-0.050000000000000044,-0.050000000000000044,-0.040000000000000036,-0.050000000000000044,-0.020000000000000018
26,-4.296003043446937,0.029999999999999916,-0.11000000000000004,-0.030000000000000027,-0.37000000000000005,0.029999999999999916
27,-5.525157605926452,0.009999999999999898,-0.09000000000000008,0.039999999999999925,-0.38000000000000006,-0.050000000000000044
28,-9.827050839039455,0.06999999999999995,0.10999999999999999,0.009999999999999898,-0.32000000000000006,-0.07000000000000006
29,-5.912627893303651,0.24,0.31999999999999995,-0.20000000000000007,-0.17000000000000004,0.0
30,-7.322459774578725,-0.030000000000000027,-0.020000000000000018,-0.13000000000000006,-0.4600000000000001,0.009999999999999898
31,-8.011461797623262,-0.050000000000000044,-0.050000000000000044,-0.13000000000000006,0.30999999999999994,-0.040000000000000036
32,-5.142764412271794,-0.18000000000000005,0.04999999999999993,0.04999999999999993,-0.44000000000000006,-0.030000000000000027
33,-4.298048798256348,-0.23000000000000004,-0.010000000000000009,-0.050000000000000044,-0.13000000000000006,-0.050000000000000044
34,-4.4413563059246055,0.21999999999999997,0.17999999999999994,-0.14000000000000007,-0.30000000000000004,-0.13000000000000006
35,-7.913648543872708,0.17999999999999994,0.10999999999999999,-0.09000000000000008,-0.22000000000000003,-0.14000000000000007
36,-7.09357002954212,0.15999999999999992,0.04999999999999993,-0.11000000000000004,-0.26000000000000006,-0.020000000000000018
37,-5.667159438672472,-0.16000000000000003,-0.11000000000000004,0.009999999999999898,-0.38000000000000006,0.0
38,-4.420247238267371,0.029999999999999916,-0.030000000000000027,-0.13000000000000006,-0.12000000000000005,-0.06000000000000005
39,-7.304149841863751,0.009999999999999898,-0.030000000000000027,-0.030000000000000027,-0.22000000000000003,-0.030000000000000027
40,-6.923614907506381,0.29999999999999993,0.12,-0.17000000000000004,-0.32000000000000006,-0.020000000000000018
41,-8.696130696139605,0.29999999999999993,0.17999999999999994,-0.050000000000000044,-0.16000000000000003,-0.010000000000000009
42,-8.978564778182921,0.22999999999999998,0.009999999999999898,-0.15000000000000008,-0.28,0.029999999999999916
43,-4.815799792782738,-0.15000000000000008,-0.020000000000000018,-0.17000000000000004,-0.36000000000000004,-0.050000000000000044
44,-3.3631074117189086,-0.19000000000000006,-0.20000000000000007,0.0,-0.38000000000000006,-0.08000000000000007
45,-6.080892980761923,-0.030000000000000027,-0.25000000000000006,0.019999999999999907,-0.17000000000000004,-0.09000000000000008
46,-4.112850468081212,0.17999999999999994,0.18999999999999995,0.019999999999999907,-0.09000000000000008,-0.16000000000000003
47,-5.399220913814192,-0.07000000000000006,-0.17000000000000004,-0.040000000000000036,-0.2700000000000001,-0.08000000000000007
48,-7.779841703335991,0.17999999999999994,0.009999999999999898,-0.050000000000000044,-0.28,0.019999999999999907
49,-5.3649046307920445,-0.14000000000000007,-0.32000000000000006,-0.22000000000000003,-0.4,-0.06000000000000005
50,-3.1462799913537767,-0.08000000000000007,-0.17000000000000004,-0.050000000000000044,-0.3500000000000001,-0.040000000000000036
51,-6.499176525351845,-0.15000000000000008,-0.030000000000000027,-0.11000000000000004,-0.42000000000000004,-0.040000000000000036
52,-3.1926708093143357,-0.11000000000000004,-0.10000000000000003,-0.010000000000000009,-0.13000000000000006,-0.010000000000000009
53,-11.464772711898155,0.0,-0.08000000000000007,0.019999999999999907,-0.29000000000000004,-0.050000000000000044
54,-4.5790516184363135,0.07999999999999996,0.029999999999999916,0.0,-0.33000000000000007,-0.10000000000000003
55,-6.013520995151488,0.07999999999999996,0.0,0.0,-0.3400000000000001,-0.11000000000000004
56,-6.986806811907957,0.09999999999999998,0.05999999999999994,-0.07000000000000006,-0.4600000000000001,-0.07000000000000006
57,-6.14042986187631,-0.030000000000000027,-0.12000000000000005,-0.050000000000000044,-0.23000000000000004,-0.010000000000000009
58,-10.257928555274159,-0.18000000000000005,-0.07000000000000006,-0.030000000000000027,-0.37000000000000005,-0.06000000000000005
59,-6.940062120591736,-0.11000000000000004,0.019999999999999907,-0.08000000000000007,0.10999999999999999,-0.040000000000000036
60,-5.50586001988561,-0.13000000000000006,-0.21000000000000008,-0.040000000000000036,-0.040000000000000036,-0.020000000000000018
61,-3.0756601558394796,-0.19000000000000006,-0.24000000000000005,-0.09000000000000008,-0.38000000000000006,-0.11000000000000004
62,-7.293260669629042,-0.08000000000000007,-0.13000000000000006,-0.050000000000000044,-0.24000000000000005,-0.040000000000000036
63,-7.9741454193421735,-0.15000000000000008,-0.10000000000000003,0.029999999999999916,-0.37000000000000005,0.019999999999999907
64,-7.409501614365444,-0.020000000000000018,-0.08000000000000007,-0.12000000000000005,-0.48000000000000004,-0.040000000000000036
65,-4.498444695645911,0.039999999999999925,-0.09000000000000008,-0.11000000000000004,-0.3400000000000001,-0.050000000000000044
66,-5.694970578461522,-0.22000000000000003,-0.10000000000000003,0.009999999999999898,-0.4700000000000001,-0.010000000000000009
67,-7.3947870040500945,-0.08000000000000007,-0.020000000000000018,-0.010000000000000009,-0.44000000000000006,-0.050000000000000044
68,-5.239060475910293,-0.09000000000000008,-0.17000000000000004,0.029999999999999916,-0.41000000000000003,0.009999999999999898
69,-6.306133419415856,0.25,0.2899999999999999,-0.09000000000000008,-0.19000000000000006,0.0
70,-4.386201842805463,-0.08000000000000007,-0.14000000000000007,-0.040000000000000036,-0.32000000000000006,0.0
71,-7.849468835116105,0.019999999999999907,-0.050000000000000044,-0.07000000000000006,-0.29000000000000004,0.009999999999999898
72,-6.990930676306431,0.039999999999999925,-0.06000000000000005,-0.12000000000000005,0.04999999999999993,-0.09000000000000008
73,-7.111657022370818,-0.11000000000000004,-0.010000000000000009,-0.020000000000000018,0.09999999999999998,-0.09000000000000008
74,-9.02943048131158,-0.10000000000000003,-0.07000000000000006,0.019999999999999907,-0.33000000000000007,-0.12000000000000005
75,-5.444454914007177,-0.07000000000000006,-0.14000000000000007,0.0,-0.010000000000000009,-0.14000000000000007
76,-5.757356130655406,0.06999999999999995,-0.030000000000000027,-0.020000000000000018,-0.16000000000000003,-0.06000000000000005
77,-6.340191065043945,-0.06000000000000005,-0.020000000000000018,-0.030000000000000027,-0.020000000000000018,-0.050000000000000044
78,-6.48174110785606,0.06999999999999995,0.009999999999999898,0.029999999999999916,-0.16000000000000003,-0.18000000000000005
79,-9.145480981963026,-0.13000000000000006,0.009999999999999898,-0.050000000000000044,-0.07000000000000006,-0.08000000000000007
80,-7.126793259549718,-0.08000000000000007,-0.11000000000000004,-0.010000000000000009,-0.06000000000000005,-0.030000000000000027
81,-6.992383282831399,-0.06000000000000005,0.019999999999999907,-0.10000000000000003,-0.10000000000000003,-0.10000000000000003
82,-8.041054244817303,-0.050000000000000044,-0.020000000000000018,0.039999999999999925,0.009999999999999898,0.019999999999999907
83,-6.430105155823965,-0.020000000000000018,-0.040000000000000036,0.06999999999999995,-0.19000000000000006,-0.10000000000000003
84,-5.630906978010185,0.10999999999999999,0.05999999999999994,-0.16000000000000003,-0.13000000000000006,-0.06000000000000005
85,-2.8168708431255713,-0.28,0.019999999999999907,-0.3500000000000001,-0.43000000000000005,-0.050000000000000044
86,-6.120306858127935,-0.17000000000000004,-0.12000000000000005,-0.21000000000000008,-0.4,-0.010000000000000009
87,-5.912855654962396,0.24,0.06999999999999995,-0.11000000000000004,-0.2700000000000001,-0.050000000000000044
88,-6.398202930140456,-0.06000000000000005,-0.040000000000000036,0.029999999999999916,-0.26000000000000006,-0.050000000000000044
89,-10.154750437890334,-0.14000000000000007,-0.09000000000000008,-0.040000000000000036,-0.15000000000000008,-0.030000000000000027
90,-6.243873078845684,-0.20000000000000007,-0.10000000000000003,0.05999999999999994,-0.10000000000000003,-0.050000000000000044
91,-6.120270755929572,-0.10000000000000003,-0.18000000000000005,-0.09000000000000008,-0.3400000000000001,-0.040000000000000036
92,-1.187226514227265,-0.16000000000000003,-0.11000000000000004,0.0,-0.36000000000000004,-0.11000000000000004
93,-6.559284094060944,-0.23000000000000004,-0.13000000000000006,0.07999999999999996,-0.4,-0.040000000000000036
94,-5.770320206767002,-0.07000000000000006,0.04999999999999993,-0.07000000000000006,-0.31000000000000005,-0.06000000000000005
95,-6.322800853583643,-0.18000000000000005,-0.06000000000000005,-0.19000000000000006,-0.30000000000000004,-0.13000000000000006
96,-8.61858680943177,0.1299999999999999,0.1399999999999999,-0.040000000000000036,-0.20000000000000007,-0.10000000000000003
97,-4.33108212486788,0.04999999999999993,0.15999999999999992,-0.17000000000000004,-0.23000000000000004,0.019999999999999907
98,-5.013378343569785,0.21999999999999997,0.18999999999999995,-0.16000000000000003,-0.28,-0.030000000000000027
99,-4.4279456568725415,0.07999999999999996,0.009999999999999898,0.009999999999999898,-0.29000000000000004,-0.19000000000000006
100,-8.163724441299962,-0.20000000000000007,0.019999999999999907,-0.21000000000000008,-0.32000000000000006,-0.12000000000000005
101,-3.5234973023343006,-0.20000000000000007,-0.13000000000000006,-0.17000000000000004,-0.44000000000000006,-0.07000000000000006
102,-8.930459229283006,-0.09000000000000008,-0.040000000000000036,-0.06000000000000005,-0.16000000000000003,-0.15000000000000008
103,-4.661162588583226,-0.08000000000000007,-0.33000000000000007,0.009999999999999898,-0.29000000000000004,-0.08000000000000007
104,-1.7024791510720414,-0.09000000000000008,-0.17000000000000004,-0.010000000000000009,-0.32000000000000006,-0.09000000000000008
105,-8.496836219605514,-0.12000000000000005,0.029999999999999916,-0.20000000000000007,-0.4,-0.040000000000000036
106,-7.3668769756568055,-0.14000000000000007,-0.21000000000000008,-0.020000000000000018,-0.38000000000000006,0.0
107,-6.128342662587848,-0.26000000000000006,0.0,-0.010000000000000009,-0.38000000000000006,-0.06000000000000005
108,-7.579917402348611,0.08999999999999997,0.08999999999999997,-0.040000000000000036,-0.4,0.039999999999999925
109,-9.600895833202031,-0.29000000000000004,0.039999999999999925,-0.08000000000000007,-0.33000000000000007,-0.010000000000000009
110,-6.079239465274217,-0.11000000000000004,-0.15000000000000008,-0.06000000000000005,-0.10000000000000003,-0.06000000000000005
111,-8.530059446434937,-0.12000000000000005,-0.040000000000000036,-0.15000000000000008,-0.33000000000000007,-0.050000000000000044
112,-5.067497692505565,-0.26000000000000006,-0.24000000000000005,0.009999999999999898,-0.37000000000000005,-0.08000000000000007
113,-8.082377594654103,-0.16000000000000003,-0.12000000000000005,-0.07000000000000006,-0.09000000000000008,-0.07000000000000006
114,-3.2656598079750383,-0.11000000000000004,-0.050000000000000044,-0.06000000000000005,-0.4,-0.040000000000000036
115,-7.8531066988006435,-0.11000000000000004,-0.11000000000000004,-0.06000000000000005,0.039999999999999925,-0.07000000000000006
116,-6.9110300705673176,0.029999999999999916,0.10999999999999999,0.0,-0.15000000000000008,-0.09000000000000008
117,-4.5554526112471745,-0.09000000000000008,-0.09000000000000008,0.009999999999999898,-0.08000000000000007,-0.08000000000000007
118,-8.29598354239811,-0.21000000000000008,-0.040000000000000036,-0.08000000000000007,-0.3400000000000001,-0.30000000000000004
119,-5.66520621870309,-0.09000000000000008,-0.15000000000000008,0.09999999999999998,-0.30000000000000004,-0.030000000000000027
120,-3.9040471558637626,0.07999999999999996,0.05999999999999994,-0.2700000000000001,-0.28,-0.050000000000000044
121,-9.536675252407145,-0.010000000000000009,-0.030000000000000027,-0.010000000000000009,-0.10000000000000003,-0.040000000000000036
122,-6.0233363157175805,0.10999999999999999,0.05999999999999994,-0.020000000000000018,-0.13000000000000006,-0.030000000000000027
123,-5.906144387596159,0.029999999999999916,0.039999999999999925,-0.07000000000000006,-0.13000000000000006,-0.030000000000000027
124,-4.9518235858297075,-0.020000000000000018,-0.010000000000000009,-0.22000000000000003,-0.25000000000000006,-0.020000000000000018
125,-8.78131566860079,0.019999999999999907,0.05999999999999994,-0.020000000000000018,-0.39,-0.08000000000000007
126,-8.851389301978326,-0.16000000000000003,-0.18000000000000005,-0.030000000000000027,-0.4,-0.040000000000000036
127,-5.447902432570362,-0.10000000000000003,0.1499999999999999,-0.08000000000000007,-0.030000000000000027,-0.030000000000000027
128,-5.620515110321433,-0.030000000000000027,-0.050000000000000044,-0.010000000000000009,-0.51,-0.11000000000000004
129,-5.590349286262782,-0.15000000000000008,-0.16000000000000003,0.029999999999999916,-0.09000000000000008,-0.08000000000000007
130,-5.583145300885121,-0.06000000000000005,0.07999999999999996,0.009999999999999898,-0.41000000000000003,-0.09000000000000008
131,-7.694287950544336,-0.16000000000000003,0.05999999999999994,-0.040000000000000036,-0.25000000000000006,-0.07000000000000006
132,-5.5840259139562916,0.039999999999999925,-0.06000000000000005,0.009999999999999898,-0.31000000000000005,-0.15000000000000008
133,-5.777299821425842,0.05999999999999994,-0.050000000000000044,-0.040000000000000036,-0.14000000000000007,-0.020000000000000018
134,-7.795905362555563,-0.21000000000000008,0.019999999999999907,-0.020000000000000018,-0.4,-0.050000000000000044
135,-2.6940256385498196,-0.22000000000000003,-0.020000000000000018,-0.06000000000000005,-0.3500000000000001,-0.020000000000000018
136,-5.489396444397372,-0.17000000000000004,0.019999999999999907,-0.06000000000000005,-0.30000000000000004,-0.020000000000000018
137,-8.785477978874068,-0.08000000000000007,-0.020000000000000018,-0.06000000000000005,-0.39,-0.030000000000000027
138,-4.743925036745911,-0.2700000000000001,-0.24000000000000005,0.019999999999999907,-0.41000000000000003,-0.06000000000000005
139,-8.160819747515205,-0.09000000000000008,-0.24000000000000005,0.07999999999999996,-0.26000000000000006,0.06999999999999995
140,-4.610231960762252,-0.17000000000000004,-0.09000000000000008,0.0,-0.4,-0.09000000000000008
141,-4.058492786625472,0.019999999999999907,-0.08000000000000007,-0.050000000000000044,-0.09000000000000008,-0.010000000000000009
142,-7.805918744638623,0.07999999999999996,0.039999999999999925,0.009999999999999898,-0.37000000000000005,-0.13000000000000006
143,-4.31254338572558,-0.19000000000000006,-0.10000000000000003,-0.16000000000000003,-0.29000000000000004,-0.11000000000000004
144,-5.597092254299343,-0.13000000000000006,0.009999999999999898,-0.030000000000000027,-0.4,-0.020000000000000018
145,-4.515362321517676,-0.28,-0.19000000000000006,0.04999999999999993,-0.4700000000000001,-0.040000000000000036
146,-2.403927147403192,0.029999999999999916,-0.08000000000000007,-0.06000000000000005,-0.42000000000000004,-0.11000000000000004
147,-6.921967030241736,-0.17000000000000004,-0.010000000000000009,-0.08000000000000007,-0.25000000000000006,-0.020000000000000018
148,-7.750948400684072,-0.30000000000000004,-0.20000000000000007,-0.09000000000000008,-0.22000000000000003,-0.030000000000000027
149,-7.9052343007311885,-0.050000000000000044,-0.22000000000000003,-0.06000000000000005,-0.37000000000000005,-0.06000000000000005
150,-7.913929879127039,0.019999999999999907,-0.06000000000000005,-0.06000000000000005,-0.44000000000000006,-0.08000000000000007
151,-6.41921242620008,-0.12000000000000005,-0.17000000000000004,-0.030000000000000027,-0.42000000000000004,-0.020000000000000018
152,-5.506005603920193,-0.15000000000000008,-0.17000000000000004,-0.12000000000000005,-0.22000000000000003,-0.08000000000000007
153,-5.752084493075438,-0.11000000000000004,-0.13000000000000006,-0.050000000000000044,-0.32000000000000006,-0.020000000000000018
154,-4.85045213993758,-0.20000000000000007,0.12,-0.10000000000000003,-0.4,-0.030000000000000027
155,-6.131443984155252,-0.14000000000000007,-0.25000000000000006,-0.06000000000000005,-0.41000000000000003,-0.030000000000000027
156,-3.292934187377657,-0.14000000000000007,-0.13000000000000006,0.0,-0.4600000000000001,-0.07000000000000006
157,-7.0366619275483036,0.10999999999999999,0.1499999999999999,-0.040000000000000036,0.08999999999999997,-0.030000000000000027
158,-0.7829581601433766,-0.07000000000000006,-0.09000000000000008,-0.030000000000000027,-0.4,-0.08000000000000007
159,-5.29546955622504,0.1499999999999999,0.029999999999999916,-0.08000000000000007,-0.13000000000000006,0.029999999999999916
160,-7.825070556196865,-0.16000000000000003,-0.14000000000000007,0.1499999999999999,-0.3500000000000001,-0.020000000000000018
161,-8.252540439486525,-0.16000000000000003,-0.14000000000000007,0.1499999999999999,-0.3500000000000001,-0.020000000000000018
162,-5.377548742255061,-0.020000000000000018,-0.07000000000000006,-0.07000000000000006,-0.36000000000000004,-0.040000000000000036
163,-6.826337555652356,-0.14000000000000007,-0.050000000000000044,-0.06000000000000005,-0.44000000000000006,-0.040000000000000036
164,-4.980717171135892,0.009999999999999898,-0.050000000000000044,-0.030000000000000027,-0.38000000000000006,0.0
165,-5.520104536355091,-0.21000000000000008,-0.11000000000000004,-0.13000000000000006,-0.45000000000000007,0.0
166,-6.417308486704552,-0.14000000000000007,-0.14000000000000007,-0.14000000000000007,-0.36000000000000004,-0.07000000000000006
167,-8.144504405939685,-0.30000000000000004,-0.06000000000000005,-0.23000000000000004,-0.28,-0.050000000000000044
168,-9.31896554476417,-0.17000000000000004,-0.14000000000000007,-0.18000000000000005,-0.16000000000000003,-0.07000000000000006
169,-7.3397878866391295,-0.30000000000000004,-0.12000000000000005,-0.26000000000000006,-0.45000000000000007,-0.050000000000000044
170,-4.5417109721040845,-0.25000000000000006,-0.12000000000000005,-0.030000000000000027,-0.33000000000000007,-0.050000000000000044
171,-5.931275738693748,-0.08000000000000007,0.04999999999999993,-0.12000000000000005,-0.36000000000000004,-0.09000000000000008
172,-8.720642699549256,0.09999999999999998,-0.11000000000000004,-0.06000000000000005,-0.33000000000000007,-0.07000000000000006
173,-5.8801882429859695,-0.3500000000000001,-0.15000000000000008,-0.010000000000000009,-0.45000000000000007,-0.06000000000000005
174,-5.733409128804087,-0.18000000000000005,0.12,-0.12000000000000005,-0.11000000000000004,-0.030000000000000027
175,-8.011728253258166,-0.12000000000000005,-0.18000000000000005,-0.08000000000000007,-0.24000000000000005,-0.030000000000000027
176,-5.763642071303896,-0.25000000000000006,-0.25000000000000006,0.0,-0.23000000000000004,-0.040000000000000036
177,-5.977891459644778,-0.07000000000000006,-0.25000000000000006,-0.07000000000000006,-0.21000000000000008,-0.050000000000000044
178,-8.387731282620972,-0.18000000000000005,-0.19000000000000006,0.0,-0.3500000000000001,-0.07000000000000006
179,-5.4931832168355665,-0.17000000000000004,-0.16000000000000003,-0.030000000000000027,0.10999999999999999,-0.09000000000000008
180,-4.893400116904738,-0.32000000000000006,-0.22000000000000003,0.1299999999999999,-0.38000000000000006,-0.040000000000000036
181,-4.021443772590481,-0.07000000000000006,-0.13000000000000006,-0.050000000000000044,-0.43000000000000005,-0.09000000000000008
182,-4.0169178111265005,-0.020000000000000018,-0.18000000000000005,-0.040000000000000036,-0.38000000000000006,-0.08000000000000007
183,-9.165483310206202,-0.13000000000000006,0.009999999999999898,-0.030000000000000027,-0.030000000000000027,-0.030000000000000027
184,-8.355296491119127,-0.08000000000000007,0.07999999999999996,0.04999999999999993,-0.33000000000000007,0.039999999999999925
185,-5.35820524038939,-0.25000000000000006,-0.010000000000000009,-0.040000000000000036,-0.39,-0.040000000000000036
186,-5.4131180328004564,-0.24000000000000005,0.009999999999999898,-0.06000000000000005,-0.41000000000000003,-0.030000000000000027
187,-5.3850529890905685,-0.24000000000000005,-0.14000000000000007,-0.040000000000000036,-0.32000000000000006,0.039999999999999925
188,1.3328582368124344,0.029999999999999916,-0.06000000000000005,-0.040000000000000036,-0.28,-0.010000000000000009
189,-5.249536976136309,-0.19000000000000006,-0.14000000000000007,-0.050000000000000044,-0.45000000000000007,0.009999999999999898
190,-4.1783469392888115,0.18999999999999995,0.1399999999999999,-0.18000000000000005,-0.29000000000000004,-0.07000000000000006
191,-4.716658148156731,0.04999999999999993,0.15999999999999992,-0.25000000000000006,-0.23000000000000004,0.0
192,-4.976918003332491,-0.12000000000000005,-0.14000000000000007,0.039999999999999925,-0.3500000000000001,0.009999999999999898
193,-7.053864567416072,-0.040000000000000036,-0.050000000000000044,-0.050000000000000044,-0.020000000000000018,-0.010000000000000009
194,-4.919902319209331,0.06999999999999995,0.0,-0.11000000000000004,0.019999999999999907,-0.050000000000000044
195,-7.774331006874836,-0.040000000000000036,0.0,-0.020000000000000018,-0.030000000000000027,-0.11000000000000004
196,-6.745448991303388,0.019999999999999907,0.019999999999999907,0.019999999999999907,-0.07000000000000006,-0.07000000000000006
197,-7.5615229514312166,0.15999999999999992,0.05999999999999994,-0.22000000000000003,-0.2700000000000001,0.0
198,-6.424105221340803,0.15999999999999992,0.04999999999999993,-0.19000000000000006,-0.26000000000000006,0.009999999999999898
199,-1.6421567272739042,-0.10000000000000003,-0.13000000000000006,-0.18000000000000005,-0.23000000000000004,-0.08000000000000007
200,-10.157205227983315,0.009999999999999898,0.009999999999999898,-0.12000000000000005,-0.19000000000000006,-0.040000000000000036
201,-4.4217506851577655,-0.14000000000000007,-0.25000000000000006,0.05999999999999994,-0.44000000000000006,-0.16000000000000003
202,-9.569068871968692,-0.07000000000000006,-0.10000000000000003,-0.11000000000000004,-0.11000000000000004,-0.040000000000000036
203,-7.3645333526528445,-0.14000000000000007,0.019999999999999907,-0.15000000000000008,0.08999999999999997,-0.10000000000000003
204,-4.318187308811211,0.029999999999999916,0.04999999999999993,-0.22000000000000003,-0.3400000000000001,-0.050000000000000044
205,-6.355734912055319,-0.040000000000000036,0.20999999999999996,-0.18000000000000005,-0.22000000000000003,-0.050000000000000044
206,-8.35872098599938,-0.06000000000000005,-0.040000000000000036,0.039999999999999925,-0.050000000000000044,-0.08000000000000007
207,-7.589969924475806,-0.07000000000000006,0.039999999999999925,-0.13000000000000006,0.0,-0.20000000000000007
208,-4.745596941409267,-0.06000000000000005,-0.15000000000000008,-0.12000000000000005,-0.06000000000000005,-0.14000000000000007
209,-7.715579745702177,-0.06000000000000005,-0.16000000000000003,0.0,0.1399999999999999,-0.06000000000000005
210,-5.869925255401271,-0.19000000000000006,0.019999999999999907,-0.12000000000000005,-0.050000000000000044,-0.12000000000000005
211,-6.223838484310935,-0.010000000000000009,-0.11000000000000004,-0.11000000000000004,-0.020000000000000018,-0.06000000000000005
212,-7.630232655334647,0.10999999999999999,0.12,-0.10000000000000003,-0.2700000000000001,-0.10000000000000003
213,-2.002356539120556,-0.030000000000000027,-0.050000000000000044,-0.10000000000000003,-0.28,-0.08000000000000007
214,-5.219427862028264,-0.21000000000000008,0.09999999999999998,-0.07000000000000006,-0.3500000000000001,-0.020000000000000018
215,-10.285582667603233,-0.040000000000000036,-0.16000000000000003,0.039999999999999925,-0.44000000000000006,-0.010000000000000009
216,-5.901532308544515,0.20999999999999996,0.22999999999999998,0.019999999999999907,-0.33000000000000007,-0.08000000000000007
217,-7.639937609262161,-0.09000000000000008,-0.10000000000000003,0.029999999999999916,-0.07000000000000006,0.0
218,-4.808943793436428,0.16999999999999993,0.2699999999999999,-0.13000000000000006,-0.26000000000000006,-0.010000000000000009
219,-7.964490903210677,0.21999999999999997,0.17999999999999994,0.019999999999999907,-0.31000000000000005,-0.030000000000000027
220,-6.764909214014317,0.1399999999999999,0.08999999999999997,-0.020000000000000018,-0.28,0.039999999999999925
221,-5.433867320794474,-0.09000000000000008,-0.020000000000000018,-0.19000000000000006,-0.42000000000000004,-0.06000000000000005
222,-4.52808509985335,0.0,-0.040000000000000036,-0.08000000000000007,-0.39,-0.10000000000000003
223,-8.32230758846917,0.009999999999999898,-0.15000000000000008,0.029999999999999916,-0.32000000000000006,-0.16000000000000003
224,-6.647258452316669,0.0,-0.15000000000000008,0.019999999999999907,-0.3500000000000001,-0.14000000000000007
225,-7.373819239415782,0.019999999999999907,0.0,-0.11000000000000004,-0.44000000000000006,-0.050000000000000044
226,-7.185478272984188,-0.030000000000000027,-0.18000000000000005,0.09999999999999998,-0.31000000000000005,-0.13000000000000006
227,-2.3349903582873193,-0.22000000000000003,-0.20000000000000007,-0.020000000000000018,-0.45000000000000007,-0.20000000000000007
228,-5.674782147538168,0.1299999999999999,0.04999999999999993,-0.18000000000000005,-0.29000000000000004,-0.040000000000000036
229,-8.61072428237768,-0.19000000000000006,-0.030000000000000027,0.039999999999999925,-0.37000000000000005,-0.14000000000000007
230,-4.431570203216282,-0.15000000000000008,-0.11000000000000004,-0.030000000000000027,-0.39,-0.050000000000000044
231,-2.020877811979685,-0.25000000000000006,-0.10000000000000003,-0.020000000000000018,-0.040000000000000036,-0.06000000000000005
232,-4.38072168913396,-0.20000000000000007,-0.19000000000000006,-0.23000000000000004,-0.42000000000000004,0.009999999999999898
233,-9.354851724225483,0.2599999999999999,0.21999999999999997,-0.07000000000000006,-0.33000000000000007,-0.10000000000000003
234,-7.247685291980311,0.2599999999999999,0.18999999999999995,-0.020000000000000018,-0.33000000000000007,-0.10000000000000003
235,-3.6271334571145704,-0.15000000000000008,-0.050000000000000044,0.019999999999999907,-0.41000000000000003,-0.11000000000000004
236,-7.5969563621405936,-0.18000000000000005,-0.050000000000000044,0.18999999999999995,-0.39,-0.010000000000000009
237,-5.293978574610575,-0.18000000000000005,-0.050000000000000044,0.18999999999999995,-0.39,-0.010000000000000009
